ID_EoL,CanonicalName,BinomialName,Order,Family,Genus,Species,Domestication,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n_per_km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,Diet,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGBodyMass,ParentalCare,DevelopmentStrategy,HeadOrnaments,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
47360174,Hippopotamus amphibius,Hippopotamus_amphibius,Artiodactyla,Hippopotamidae,Hippopotamus,amphibius,0,2,1536310.4,NA,NA,NA,1460,NA,NA,2,NA,235.37,2,NA,NA,696.54,1,1,654,40199.99,NA,4.86,585,2030,NA,NA,1,2,319.01,206389.44,NA,4,30.72,2,1,1,42.0493,42.0493,2,NA,NA,1,1536,NA,1,0,NA,1,NA,307262.08,307262.08,30,NA
331075,Hippotragus equinus,Hippotragus_equinus,Artiodactyla,Bovidae,Hippotragus,equinus,0,3,264173.96,NA,1150,NA,1049.37,NA,NA,5,NA,278.23,1,NA,NA,317,0.98,NA,240,16412.18,NA,0.96,NA,841.82,12,4,1,1,119.27,NA,NA,4,5.28,2,1,2,48,48,2,0.98,331,1,264,2,1,0,43,2,1,52834.792,52834.792,57,4
331076,Hippotragus leucophaeus,Hippotragus_leucophaeus,Artiodactyla,Bovidae,Hippotragus,leucophaeus,0,NA,149999.99,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.96,2,2,2,NA,NA,2,NA,NA,2,149,2,2,0,NA,2,NA,29999.998,29999.998,NA,NA
331077,Hippotragus niger,Hippotragus_niger,Artiodactyla,Bovidae,Hippotragus,niger,0,3,236405.9,NA,2035,NA,983.37,NA,NA,5,NA,272.87,1,NA,NA,365,1,NA,267,16412.18,NA,1.3,NA,972.17,15,4,1,1,210.73,NA,NA,4,9.4,2,1,2,45,45,2,1,365,2,236,2,2,0,22,2,1,47281.18,47281.18,57,26
308404,Hydropotes inermis,Hydropotes_inermis,Artiodactyla,Cervidae,Hydropotes,inermis,0,2,12760.04,NA,NA,NA,NA,NA,NA,2,NA,175.49,NA,NA,NA,NA,3,NA,144,1016.19,NA,NA,NA,292.63,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,2,4,NA,6.0164,NA,3,NA,NA,12,2,NA,0,13,1,NA,2552.008,2552.008,NA,2
328337,Hyemoschus aquaticus,Hyemoschus_aquaticus,Artiodactyla,Tragulidae,Hyemoschus,aquaticus,0,1,10850,NA,750,NA,NA,NA,NA,1,NA,173.52,1,0.2,0.19,NA,1.22,1,168,NA,NA,15.85,NA,314.64,1,NA,1,1,136.87,NA,NA,NA,0.4,NA,2,4,13.2493,13.2493,NA,1.22,NA,NA,10,2,NA,0,13,2,1,2170,2170,NA,0.2
328333,Hylochoerus meinertzhageni,Hylochoerus_meinertzhageni,Artiodactyla,Suidae,Hylochoerus,meinertzhageni,0,2,198130.47,NA,2028.75,NA,532.29,NA,NA,2,NA,151,1,NA,NA,365,4,NA,216,NA,NA,1.5,NA,521.59,10,6,1,1,62.82,NA,NA,NA,7.92,NA,2,1,16.9972,12,NA,4,365,2,198,2,NA,0,18,1,1,39626.094,39626.094,NA,10
328724,Kobus ellipsiprymnus,Kobus_ellipsiprymnus,Artiodactyla,Bovidae,Kobus,ellipsiprymnus,0,2,204393.48,NA,NA,NA,NA,26700,100000,2,NA,270,1,1.28,NA,365,1,NA,239.04,12000,NA,2.46,NA,1426.44,12,4,1,1,212.91,NA,NA,NA,8.16,2,1,1,NA,25.3479,NA,1,365,NA,204,2,2,1,18,2,1,40878.696,40878.696,NA,1.28
328731,Kobus kob,Kobus_kob,Artiodactyla,Bovidae,Kobus,kob,0,3,80035.21,NA,1700,NA,395.41,NA,NA,1,NA,254.76,1,99.57,NA,NA,1,NA,263.04,5376.23,NA,2.6,185,465.57,40,4,1,1,188.64,NA,NA,NA,3,2,1,1,12,13.2493,NA,1,NA,NA,80,2,2,1,21,2,1,16007.042,16007.042,NA,99.57
328712,Kobus leche,Kobus_leche,Artiodactyla,Bovidae,Kobus,leche,0,2,88645.04,NA,NA,NA,638.75,NA,NA,2,NA,229.8,2,NA,NA,NA,1,NA,222.96,5100,NA,31,NA,925.38,20,4,1,1,133.45,NA,NA,NA,3.52,2,1,3,34.5205,29.5233,NA,1,NA,2,88,2,NA,1,15,2,1,17729.008,17729.008,NA,NA
328725,Kobus megaceros,Kobus_megaceros,Artiodactyla,Bovidae,Kobus,megaceros,0,3,85805.93,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,224.04,NA,NA,0.34,50,NA,NA,4,NA,NA,NA,NA,NA,4,3.4,2,1,1,24,24,2,1,353,2,85,NA,2,1,15,2,1,17161.186,17161.186,NA,NA
328726,Kobus vardonii,Kobus_vardonii,Artiodactyla,Bovidae,Kobus,vardonii,0,2,71462.72,NA,1340,NA,NA,NA,NA,2,NA,258.09,1,NA,NA,365,1,NA,NA,5798.07,NA,4.78,NA,NA,5.5,4,1,1,212.91,NA,NA,4,2.84,1,2,3,13,13,2,1,365,1,71,NA,1,1,NA,1,NA,14292.544,14292.544,NA,20
129522,Litocranius walleri,Litocranius_walleri,Artiodactyla,Bovidae,Litocranius,walleri,0,3,38804.37,NA,1500,NA,562.7,NA,NA,1,NA,204.15,1,NA,NA,240.77,1,NA,156,NA,NA,0.43,NA,841.82,8,NA,1,1,NA,NA,NA,4,2,1,2,3,18,18,2,1,241,2,38,2,2,1,13,2,1,7760.874,7760.874,56,2.5
311497,Madoqua guentheri,Madoqua_guentheri,Artiodactyla,Bovidae,Madoqua,guentheri,0,3,4623.7,NA,612.07,NA,NA,NA,NA,6,327.33,175,1,0.03,0.05,NA,0.98,NA,168,684,NA,14.01,NA,138.6,6.25,4,1,1,74.25,NA,NA,NA,0.16,2,2,4,NA,NA,NA,0.98,NA,NA,4,NA,2,1,13,2,1,924.74,924.74,42,0.03
311498,Madoqua kirkii,Madoqua_kirkii,Artiodactyla,Bovidae,Madoqua,kirkii,0,2,4833.4,NA,654.27,NA,501.87,2145,4290,5,338.82,171.49,1,NA,NA,182.5,0.98,NA,198,625.82,NA,19,NA,233.47,2.5,4,1,1,42.58,1633.49,NA,NA,0.16,2,2,4,9.9945,7.0027,1,0.98,244,2,4,2,2,1,14,2,1,966.68,966.68,42,0.18
311495,Madoqua piacentinii,Madoqua_piacentinii,Artiodactyla,Bovidae,Madoqua,piacentinii,0,3,2500,NA,NA,NA,NA,NA,NA,2,327.33,NA,NA,NA,NA,NA,1,NA,168,NA,NA,NA,NA,251.71,NA,NA,NA,1,NA,NA,NA,NA,0.1,NA,NA,4,NA,NA,NA,1,NA,NA,2.5,NA,NA,1,14,2,NA,500,500,NA,NA
129605,Mazama americana,Mazama_americana,Artiodactyla,Cervidae,Mazama,americana,0,2,20546.86,NA,NA,NA,NA,NA,NA,2,NA,225,1,NA,NA,NA,1.22,NA,165.6,NA,NA,9.3,NA,NA,1,NA,1,1,NA,NA,NA,6,0.82,1,2,4,12,12,NA,1.22,NA,1,20.5,2,NA,1,13,1,1,4109.372,4109.372,NA,1
7238006,Mazama bororo,Mazama_bororo,Artiodactyla,Cervidae,Mazama,bororo,0,3,20000,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,4,NA,NA,NA,NA,NA,NA,21,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
129581,Mazama bricenii,Mazama_bricenii,Artiodactyla,Cervidae,Mazama,bricenii,0,3,16499.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.66,NA,NA,4,NA,NA,NA,NA,NA,NA,16.5,NA,NA,1,NA,NA,NA,3299.97,3299.97,NA,NA
129582,Mazama chunyi,Mazama_chunyi,Artiodactyla,Cervidae,Mazama,chunyi,0,2,16071.74,NA,NA,NA,NA,NA,NA,NA,NA,243.33,1,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.64,NA,NA,4,NA,NA,NA,1.5,NA,NA,16,NA,NA,1,NA,NA,1,3214.348,3214.348,NA,NA
129579,Mazama gouazoubira,Mazama_gouazoubira,Artiodactyla,Cervidae,Mazama,gouazoubira,0,2,16633.17,NA,918.25,NA,NA,NA,NA,2,NA,219.86,1,NA,NA,NA,1,NA,144,834.46,NA,9.21,NA,719.06,1,NA,1,1,NA,NA,NA,1,664,1,2,4,12,13,1,1,NA,1,16.6,NA,1,1,13,2,NA,3326.634,3326.634,NA,NA
129580,Mazama nana,Mazama_nana,Artiodactyla,Cervidae,Mazama,nana,0,2,16499.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.66,NA,NA,4,NA,NA,NA,NA,NA,NA,16.5,2,NA,1,NA,NA,NA,3299.97,3299.97,NA,NA
4446121,Mazama pandora,Mazama_pandora,Artiodactyla,Cervidae,Mazama,pandora,0,2,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA,4,NA,NA,NA,NA,NA,NA,21.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
129577,Mazama rufina,Mazama_rufina,Artiodactyla,Cervidae,Mazama,rufina,0,2,21099.25,NA,NA,NA,NA,NA,NA,NA,NA,231.64,1,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,844,NA,NA,4,NA,NA,NA,1.22,NA,NA,21.1,NA,NA,1,NA,NA,1,4219.85,4219.85,NA,NA
4446125,Mazama temama,Mazama_temama,Artiodactyla,Cervidae,Mazama,temama,0,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA
328338,Moschiola meminna,Moschiola_meminna,Artiodactyla,Tragulidae,Moschiola,meminna,0,1,3130.95,NA,540,NA,NA,NA,NA,NA,NA,153.53,NA,NA,NA,NA,1.5,NA,NA,319,NA,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,4,NA,NA,2,1.5,NA,1,3.13,2,1,0,6,2,1,626.19,626.19,NA,NA
7240172,Moschus anhuiensis,Moschus_anhuiensis,Artiodactyla,Moschidae,Moschus,anhuiensis,0,1,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,2,NA,NA,NA,NA,0.13
328123,Moschus berezovskii,Moschus_berezovskii,Artiodactyla,Moschidae,Moschus,berezovskii,0,2,12477.41,NA,899.99,NA,NA,NA,NA,2,NA,184.24,NA,0.13,NA,NA,1.2,1,NA,529.5,NA,NA,NA,NA,NA,NA,NA,1,47.14,NA,NA,NA,0.49,NA,NA,4,NA,NA,NA,1.2,NA,NA,12.47,2,NA,0,NA,2,1,2495.482,2495.482,NA,0.13
328122,Moschus chrysogaster,Moschus_chrysogaster,Artiodactyla,Moschidae,Moschus,chrysogaster,0,2,13697.9,NA,899.99,NA,730,NA,NA,2,NA,188,NA,0.13,NA,NA,1.2,1,NA,659.54,NA,NA,NA,587.94,1,NA,NA,1,47.14,NA,NA,4,0.56,1,2,4,NA,21.0082,NA,1.2,NA,NA,13.69,2,NA,0,NA,2,1,2739.58,2739.58,NA,0.13
4445879,Moschus cupreus,Moschus_cupreus,Artiodactyla,Moschidae,Moschus,cupreus,0,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA
311508,Moschus fuscus,Moschus_fuscus,Artiodactyla,Moschidae,Moschus,fuscus,0,2,13697.9,NA,899.99,NA,NA,NA,NA,2,NA,NA,NA,0.13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47.14,NA,NA,4,0.56,1,2,4,NA,NA,2,NA,NA,2,13.69,2,1,0,NA,1,1,2739.58,2739.58,NA,0.13
7240240,Moschus leucogaster,Moschus_leucogaster,Artiodactyla,Moschidae,Moschus,leucogaster,0,1,14500,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.58,1,2,4,20,20,NA,NA,NA,2,14.5,2,NA,0,NA,2,1,NA,NA,NA,0.22
328320,Moschus moschiferus,Moschus_moschiferus,Artiodactyla,Moschidae,Moschus,moschiferus,0,2,13315.57,NA,899.99,NA,NA,NA,NA,3,NA,175.92,NA,0.13,0.45,NA,1.74,1,NA,498.39,NA,NA,1,486.66,1,NA,NA,1,47.14,NA,NA,NA,525,NA,2,4,NA,15.5507,NA,1.74,NA,NA,13,2,NA,0,12,1,1,2663.114,2663.114,NA,0.13
308400,Muntiacus atherodes,Muntiacus_atherodes,Artiodactyla,Cervidae,Muntiacus,atherodes,0,2,18939.1,NA,994.99,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,757,1,2,4,9,9,NA,NA,NA,1,18.93,2,1,1,NA,1,1,3787.82,3787.82,NA,NA
308401,Muntiacus crinifrons,Muntiacus_crinifrons,Artiodactyla,Cervidae,Muntiacus,crinifrons,0,3,18590.01,NA,NA,NA,NA,NA,NA,4,NA,195.57,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,743,1,2,4,NA,12,2,1,NA,1,18.59,2,1,1,NA,1,1,3718.002,3718.002,NA,0.16
308384,Muntiacus feae,Muntiacus_feae,Artiodactyla,Cervidae,Muntiacus,feae,0,3,21999.99,NA,NA,NA,NA,NA,NA,4,NA,195.57,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,876,1,2,4,NA,12,2,1.22,NA,1,21.9,2,2,1,NA,2,NA,4399.998,4399.998,NA,NA
308393,Muntiacus gongshanensis,Muntiacus_gongshanensis,Artiodactyla,Cervidae,Muntiacus,gongshanensis,0,2,18590.01,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,743,1,2,4,9,6,2,NA,NA,1,18.59,2,1,1,NA,NA,NA,3718.002,3718.002,NA,0.16
308397,Muntiacus muntjak,Muntiacus_muntjak,Artiodactyla,Cervidae,Muntiacus,muntjak,0,2,17611.59,NA,994.99,NA,NA,NA,NA,3,NA,210,NA,NA,NA,241,1,NA,211.2,1371.39,NA,3.12,NA,338.33,NA,NA,NA,1,NA,NA,NA,NA,0.7,1,2,4,10.9151,8.9425,NA,1,241,1,17.61,2,NA,1,17,2,1,3522.318,3522.318,NA,NA
7240299,Muntiacus puhoatensis,Muntiacus_puhoatensis,Artiodactyla,Cervidae,Muntiacus,puhoatensis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,4,NA,NA,NA,NA,NA,NA,11,2,NA,NA,NA,2,NA,NA,NA,NA,NA
7240302,Muntiacus putaoensis,Muntiacus_putaoensis,Artiodactyla,Cervidae,Muntiacus,putaoensis,0,2,11000,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.44,1,2,4,NA,NA,NA,NA,NA,1,11,2,NA,1,NA,2,1,NA,NA,NA,4.5
308477,Muntiacus reevesi,Muntiacus_reevesi,Artiodactyla,Cervidae,Muntiacus,reevesi,0,2,13499.94,NA,NA,NA,NA,NA,NA,2,NA,214.24,NA,0.12,0.11,215.25,0.98,NA,NA,1050,NA,0.67,NA,295.12,NA,NA,NA,1,NA,NA,NA,NA,0.54,1,2,4,0,0,2,0.98,215,1,13.49,2,1,1,19,2,1,2699.988,2699.988,NA,0.16
4446188,Muntiacus rooseveltorum,Muntiacus_rooseveltorum,Artiodactyla,Cervidae,Muntiacus,rooseveltorum,0,NA,10762.64,NA,NA,NA,NA,NA,NA,NA,NA,212.49,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,4,NA,NA,NA,1,NA,NA,10.76,2,NA,1,NA,2,1,2152.528,2152.528,NA,NA
7240356,Muntiacus truongsonensis,Muntiacus_truongsonensis,Artiodactyla,Cervidae,Muntiacus,truongsonensis,0,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,1,2,4,NA,NA,NA,NA,NA,NA,15,2,NA,1,NA,2,1,NA,NA,NA,1.08
2924686,Muntiacus vuquangensis,Muntiacus_vuquangensis,Artiodactyla,Cervidae,Muntiacus,vuquangensis,0,2,36690.82,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.47,1,2,4,NA,NA,2,NA,NA,NA,36.69,2,1,1,NA,2,NA,7338.164,7338.164,NA,0.16
1038797,Naemorhedus baileyi,Naemorhedus_baileyi,Artiodactyla,Bovidae,Naemorhedus,baileyi,0,3,28863.45,NA,1040,NA,NA,NA,NA,3,NA,212.91,NA,NA,NA,NA,1.5,NA,219,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,4,NA,NA,NA,1.5,NA,NA,28.86,NA,NA,0,19,1,NA,5772.69,5772.69,NA,0.4
1038798,Naemorhedus caudatus,Naemorhedus_caudatus,Artiodactyla,Bovidae,Naemorhedus,caudatus,0,2,26999.99,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,108.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.07,1,2,1,30,30,2,NA,NA,2,26.9,NA,1,0,19,2,1,5399.998,5399.998,NA,0.4
1038799,Naemorhedus goral,Naemorhedus_goral,Artiodactyla,Bovidae,Naemorhedus,goral,0,2,28796.51,NA,1060,NA,NA,NA,NA,2,NA,212.91,1,NA,NA,365,1,NA,211.2,2000,NA,NA,12,1016.66,NA,4,1,1,59.27,NA,NA,4,1.15,1,1,3,30,30,2,1,365,2,28.76,2,1,0,19,2,1,5759.302,5759.302,NA,0.31
4447278,Naemorhedus griseus,Naemorhedus_griseus,Artiodactyla,Bovidae,Naemorhedus,griseus,0,3,27000,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,207.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,NA,NA,3,NA,NA,NA,NA,NA,NA,28.5,NA,NA,0,19,1,NA,NA,NA,NA,0.31
129508,Nanger dama,Nanger_dama,Artiodactyla,Bovidae,Nanger,dama,0,3,71424.81,NA,1462.78,NA,NA,NA,NA,1,NA,194.93,1,NA,NA,182.5,1,NA,207.96,NA,NA,0.18,12.5,109.36,1,NA,1,1,NA,NA,NA,4,2.86,2,1,1,12,21,2,1,1825,1,71.42,NA,NA,0,19,2,1,14284.962,14284.962,100,NA
129513,Nanger granti,Nanger_granti,Artiodactyla,Bovidae,Nanger,granti,0,2,55464.46,NA,1529.99,NA,NA,NA,NA,2,NA,191.21,1,NA,NA,NA,1,NA,152.04,5215.17,NA,3.92,40,249.81,NA,NA,1,1,NA,NA,NA,4,2,2,1,1,36,18,2,1,NA,1,55.46,NA,2,0,19,1,1,11092.892,11092.892,NA,290
129518,Nanger soemmerringii,Nanger_soemmerringii,Artiodactyla,Bovidae,Nanger,soemmerringii,0,3,41582.93,NA,1360,NA,802.23,NA,NA,3,NA,192.53,1,NA,NA,NA,1,NA,186,NA,NA,5.47,NA,413.84,NA,NA,1,NA,NA,NA,NA,NA,1.67,NA,NA,3,NA,NA,NA,1,NA,NA,41.58,NA,NA,0,19,2,1,8316.586,8316.586,NA,NA
311493,Neotragus moschatus,Neotragus_moschatus,Artiodactyla,Bovidae,Neotragus,moschatus,0,2,5639.01,NA,599.99,NA,NA,NA,NA,5,NA,180,1,NA,NA,NA,1,NA,168,NA,NA,17.32,NA,197.64,1.5,4,1,1,NA,NA,NA,6,0.23,1,2,4,12,12,2,1,NA,2,5.63,2,2,1,13,2,1,1127.802,1127.802,NA,0.02
311538,Neotragus pygmaeus,Neotragus_pygmaeus,Artiodactyla,Bovidae,Neotragus,pygmaeus,0,2,3913.68,NA,499.99,NA,NA,NA,NA,4,NA,180,NA,NA,NA,NA,1,NA,168,NA,NA,NA,NA,NA,2,4,NA,1,NA,NA,NA,NA,0.15,NA,NA,4,NA,NA,NA,1,NA,NA,3.91,2,NA,1,13,2,1,782.736,782.736,NA,0.02
328651,Odocoileus hemionus,Odocoileus_hemionus,Artiodactyla,Cervidae,Odocoileus,hemionus,0,2,84560.57,NA,1516.5,NA,547.5,NA,NA,2,NA,203.49,1,2.01,2.85,365,1.61,NA,264,3007.49,NA,16,NA,527.12,NA,NA,1,1,73.49,23900,NA,NA,1.9,2,2,3,16.537,15.7151,NA,1.61,365,NA,84.56,2,NA,1,22,2,1,16912.114,16912.114,30,2.01
328652,Odocoileus virginianus,Odocoileus_virginianus,Artiodactyla,Cervidae,Odocoileus,virginianus,0,2,75901.25,NA,1513.69,NA,463,NA,NA,4,NA,201.39,1,1.99,2.29,304.16,1.57,NA,276,2949.99,NA,17.32,NA,365,2.25,4,1,1,79.92,29985.81,NA,NA,1.7,2,1,3,24,24,2,1.57,304,2,75.9,2,1,1,23,2,1,15180.25,15180.25,56,1.99
308387,Okapia johnstoni,Okapia_johnstoni,Artiodactyla,Giraffidae,Okapia,johnstoni,0,3,230001.14,NA,2000,NA,NA,NA,NA,1,NA,442.99,1,4.63,6,NA,0.98,1,396,18325.61,NA,1.02,NA,947.05,1,4,1,1,181.46,NA,NA,NA,9.2,NA,2,4,25.9726,19.0027,NA,0.98,NA,NA,230,2,NA,1,33,1,1,46000.228,46000.228,60,4.63
328659,Oreamnos americanus,Oreamnos_americanus,Artiodactyla,Bovidae,Oreamnos,americanus,0,2,72105.4,NA,1297.33,NA,1095,8320,32000,2,NA,181.24,1,18.17,17.04,365,1.4,NA,230.04,3080.81,NA,NA,NA,964.59,3,4,1,1,84.86,NA,NA,6,2.89,2,1,1,30,30,2,1.4,365,2,72.1,2,2,0,19,2,1,14421.08,14421.08,NA,18.17
331065,Oreotragus oreotragus,Oreotragus_oreotragus,Artiodactyla,Bovidae,Oreotragus,oreotragus,0,2,13486.55,NA,824.99,NA,NA,NA,NA,4,NA,214,1,NA,NA,365,0.98,NA,213.96,1130,NA,2.62,NA,371.23,2,4,1,1,136.87,NA,NA,6,0.54,2,2,4,7,7,1,0.98,365,2,13.48,2,1,0,17,2,1,2697.31,2697.31,NA,0.081
4447253,Oryx beisa,Oryx_beisa,Artiodactyla,Bovidae,Oryx,beisa,0,2,200576.52,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,NA,1.38,40,NA,NA,4,NA,NA,NA,NA,NA,NA,8,NA,NA,1,NA,NA,NA,NA,NA,NA,200,2,NA,0,17,2,1,40115.304,40115.304,NA,NA
331078,Oryx dammah,Oryx_dammah,Artiodactyla,Bovidae,Oryx,dammah,0,2,199798.95,NA,1910,NA,1001.31,NA,NA,5,NA,248,1,NA,NA,NA,1,NA,245.04,9706.02,NA,NA,30,NA,30,4,1,1,NA,NA,NA,NA,7.96,2,1,1,NA,21.0082,NA,1,NA,NA,199,2,NA,0,17,2,1,39959.79,39959.79,NA,NA
331079,Oryx gazella,Oryx_gazella,Artiodactyla,Bovidae,Oryx,gazella,0,2,188404.45,NA,1615,NA,866.87,NA,NA,5,NA,273.75,1,NA,NA,NA,1,NA,240,12055.49,NA,9.88,NA,841.82,20,4,1,1,NA,NA,NA,4,8,1,1,1,21,21,2,1,NA,1,188,2,1,0,20,2,1,37680.89,37680.89,60,19
331080,Oryx leucoryx,Oryx_leucoryx,Artiodactyla,Bovidae,Oryx,leucoryx,0,2,75788.24,NA,NA,NA,NA,NA,NA,5,NA,239.99,1,NA,NA,NA,1,NA,240,NA,NA,NA,19.5,NA,5,NA,1,1,58.46,NA,NA,NA,3,1,1,2,NA,26.1041,NA,1,NA,NA,75,2,NA,0,20,1,1,15157.648,15157.648,NA,200
344589,Ourebia ourebi,Ourebia_ourebi,Artiodactyla,Bovidae,Ourebia,ourebi,0,3,17186.09,NA,1160,NA,674.33,NA,NA,3,NA,210.5,1,NA,NA,182.5,0.98,NA,189.96,2196.14,NA,2.43,NA,372.09,2,4,1,1,136.87,NA,NA,NA,0.56,2,2,4,14,10,2,0.98,185,1,17,2,2,1,15,2,1,3437.218,3437.218,50,0.26
328656,Ovibos moschatus,Ovibos_moschatus,Artiodactyla,Bovidae,Ovibos,moschatus,0,3,312500,NA,NA,NA,1277.5,NA,NA,2,NA,256.26,1,NA,NA,547.5,1.01,NA,288,10444.11,NA,0.31,NA,1262.74,12.5,4,1,1,254.48,62467.44,NA,4,6.24,1,1,2,36,33,2,1.01,608,2,312,2,1,0,24,1,1,62500,62500,50,135.5
328658,Ovis canadensis,Ovis_canadensis,Artiodactyla,Bovidae,Ovis,canadensis,0,2,74644.87,NA,1565.5,NA,301.5,22100,65000,2,NA,177.49,1,18.94,15.96,365,1.16,NA,288,4115.85,NA,1.48,5.5,761.25,9,2,1,1,130.8,23431.71,NA,4,3,2,1,3,84,6,2,1.16,365,2,74,2,2,0,20,2,1,14928.974,14928.974,48,18.94
328657,Ovis dalli,Ovis_dalli,Artiodactyla,Bovidae,Ovis,dalli,0,NA,70194.13,NA,1415.02,NA,730,NA,NA,2,NA,172.49,1,10.15,14.38,365,1.22,NA,192,3499.99,NA,NA,NA,748.37,9.5,2,1,1,121.66,NA,NA,NA,2.8,2,1,3,21.0082,22.4876,NA,1.22,365,NA,70,2,2,0,20,2,1,14038.826,14038.826,NA,10.15
328678,Ovis nivicola,Ovis_nivicola,Artiodactyla,Bovidae,Ovis,nivicola,0,NA,90000,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,841.82,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,3,NA,NA,NA,1,NA,NA,90,NA,NA,0,NA,2,1,18000,18000,NA,NA
