ID_EoL,CanonicalName,BinomialName,Order,Family,Genus,Species,Domestication,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n_per_km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,Diet,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGBodyMass,ParentalCare,DevelopmentStrategy,HeadOrnaments,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
129578,Ozotoceros bezoarticus,Ozotoceros_bezoarticus,Artiodactyla,Cervidae,Ozotoceros,bezoarticus,0,2,34620.4,NA,1224.74,NA,NA,NA,NA,3,NA,220.38,1,6.16,5.78,317.08,1,NA,NA,2100,NA,NA,NA,350.76,3.5,NA,1,1,362.93,NA,NA,NA,1.36,2,2,1,NA,12,NA,1,330,2,34,2,NA,1,21,1,1,6924.08,6924.08,NA,6.16
344584,Pantholops hodgsonii,Pantholops_hodgsonii,Artiodactyla,Bovidae,Pantholops,hodgsonii,0,NA,32733.12,NA,NA,NA,NA,NA,NA,2,NA,212.91,NA,NA,NA,365,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,24,24,2,1,365,2,32,2,NA,1,NA,2,1,6546.624,6546.624,NA,NA
1037712,Pecari tajacu,Pecari_tajacu,Artiodactyla,Tayassuidae,Pecari,tajacu,0,2,21133.69,95.59,889.34,NA,350,NA,NA,5,NA,144.88,1,1.37,1.82,155,1.56,2,296.4,618.53,NA,7.92,11.65,315.68,20,8,1,1,47.25,4773.44,NA,NA,0.85,2,2,1,11.7699,10.8164,NA,1.56,155,NA,21.13,2,NA,0,24,2,1,4226.738,4226.738,35,1.37
331081,Pelea capreolus,Pelea_capreolus,Artiodactyla,Bovidae,Pelea,capreolus,0,3,22731.33,NA,NA,NA,NA,NA,NA,2,NA,260.99,1,NA,NA,NA,1,NA,147.96,NA,NA,18.71,NA,NA,10.25,4,1,1,NA,NA,NA,4,0.91,2,1,2,19.5,19.5,2,1,NA,2,22.73,2,2,1,12,2,1,4546.266,4546.266,NA,0.6
328331,Phacochoerus aethiopicus,Phacochoerus_aethiopicus,Artiodactyla,Suidae,Phacochoerus,aethiopicus,0,3,75607.52,NA,NA,NA,730,NA,NA,4,NA,165.4,1,1.35,1.27,365,3.2,1.5,225.6,691.95,NA,7.61,NA,631.12,2,NA,1,1,106.45,NA,NA,4,3,2,1,3,15,15,3,3.2,365,2,75.6,2,1,0,18,2,1,15121.504,15121.504,55,1.35
328332,Phacochoerus africanus,Phacochoerus_africanus,Artiodactyla,Suidae,Phacochoerus,africanus,0,3,82499.99,NA,1355.54,NA,NA,NA,NA,1,NA,172.49,NA,1.55,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,3,2,2,3,19,19,3,3,426,2,82.4,2,2,0,18,2,1,16499.998,16499.998,55,1.55
328715,Philantomba maxwellii,Philantomba_maxwellii,Artiodactyla,Bovidae,Philantomba,maxwellii,0,2,8557.69,NA,845.23,NA,1095,NA,NA,7,NA,205,1,NA,NA,NA,1,NA,147,827.49,NA,5.97,NA,344.87,1.95,4,1,2,60.48,NA,NA,6,0.34,1,2,4,36,36,1,1,NA,2,8.5,2,2,0,18,2,NA,1711.538,1711.538,NA,NA
328716,Philantomba monticola,Philantomba_monticola,Artiodactyla,Bovidae,Philantomba,monticola,0,3,4896.05,NA,692.3,NA,577.91,1806,4200,3,NA,205,1,NA,NA,265,0.98,NA,144,709.41,NA,35.98,NA,351.59,1.9,4,1,2,27.28,NA,NA,6,0.19,2,2,4,15,10.5,1,0.98,265,1,4.89,2,1,0,18,2,1,979.21,979.21,NA,0.04
328334,Potamochoerus larvatus,Potamochoerus_larvatus,Artiodactyla,Suidae,Potamochoerus,larvatus,0,1,69063.79,NA,NA,NA,NA,NA,NA,7,NA,121.73,1,4.47,NA,NA,2.73,NA,NA,NA,NA,0.4,7.2,NA,8,NA,1,2,NA,NA,NA,NA,2.76,2,1,2,19.5,19.5,2,2.73,NA,2,69,NA,1,0,NA,2,NA,13812.758,13812.758,NA,4.47
328335,Potamochoerus porcus,Potamochoerus_porcus,Artiodactyla,Suidae,Potamochoerus,porcus,0,2,70000.31,NA,1369.3,NA,NA,NA,NA,5,NA,120,1,NA,NA,365,3,NA,240,750,NA,0.23,28.5,1113.7,10.56,6,1,2,NA,NA,NA,NA,2.8,NA,2,2,36.0328,36.0328,NA,3,365,2,70,2,NA,0,20,2,1,14000.062,14000.062,NA,4
344585,Procapra gutturosa,Procapra_gutturosa,Artiodactyla,Bovidae,Procapra,gutturosa,0,2,28274.27,NA,1243.28,NA,NA,NA,NA,1,NA,189.94,1,NA,NA,365,1.41,NA,84,2900,NA,NA,NA,893.06,NA,NA,1,1,38.97,NA,NA,4,1.12,2,2,3,30,18,2,1.41,365,2,28,2,2,1,7,2,1,5654.854,5654.854,65,155
1038778,Procapra przewalskii,Procapra_przewalskii,Artiodactyla,Bovidae,Procapra,przewalskii,0,2,27499.99,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.08,2,2,1,NA,18,2,NA,NA,2,27,2,1,1,NA,1,NA,5499.998,5499.998,NA,NA
49410484,Przewalskium albirostris,Przewalskium_albirostris,Artiodactyla,Cervidae,Przewalskium,albirostris,0,2,161681.9,NA,NA,NA,NA,NA,NA,2,NA,263.41,NA,NA,NA,NA,1,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.44,2,1,3,15,15,2,NA,NA,2,161,NA,1,1,NA,1,NA,32336.38,32336.38,NA,NA
1038776,Pseudois nayaur,Pseudois_nayaur,Artiodactyla,Bovidae,Pseudois,nayaur,0,3,52334.57,NA,1299.99,NA,730,NA,NA,2,NA,159.74,1,NA,NA,NA,1.22,NA,288,NA,NA,2.49,25,420.91,NA,2,1,1,NA,NA,NA,6,2.08,2,2,3,84,84,NA,1.22,NA,2,52,2,2,0,15,1,1,10466.914,10466.914,NA,NA
344583,Pseudois schaeferi,Pseudois_schaeferi,Artiodactyla,Bovidae,Pseudois,schaeferi,0,2,29249.99,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,1,NA,NA,NA,NA,NA,1.16,NA,NA,1,NA,NA,NA,NA,NA,NA,29,2,NA,0,NA,2,1,5849.998,5849.998,NA,NA
2925803,Pseudoryx nghetinhensis,Pseudoryx_nghetinhensis,Artiodactyla,Bovidae,Pseudoryx,nghetinhensis,0,2,97842.2,NA,1750,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,755.15,1,NA,NA,1,NA,NA,NA,4,3.88,1,2,4,NA,NA,NA,NA,NA,2,97,2,NA,0,NA,1,1,19568.44,19568.44,40,NA
129576,Pudu mephistophiles,Pudu_mephistophiles,Artiodactyla,Cervidae,Pudu,mephistophiles,0,NA,9599.96,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,120,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,4,NA,NA,NA,1,NA,NA,9.59,2,NA,1,15,2,1,1919.992,1919.992,NA,0.21
129574,Pudu puda,Pudu_puda,Artiodactyla,Cervidae,Pudu,puda,0,2,9642.62,NA,NA,NA,NA,NA,NA,4,NA,210,1,0.17,0.15,NA,1.22,NA,150,780,NA,NA,1,229.14,NA,NA,1,1,54.75,2863.2,NA,6,0.39,1,1,4,12,12,2,1.22,NA,2,9.64,2,1,1,21,2,1,1928.524,1928.524,NA,0.17
1038779,Raphicerus campestris,Raphicerus_campestris,Artiodactyla,Bovidae,Raphicerus,campestris,0,3,11661.53,NA,824.99,NA,NA,3696,9600,5,NA,210,1,0.43,0.45,219,0.98,NA,168,916.51,NA,1.27,NA,233.81,2,4,1,1,49.89,NA,NA,NA,464,2,2,4,7.989,7.8246,NA,0.98,215,1,11.6,2,2,1,20,2,1,2332.306,2332.306,NA,0.43
1038780,Raphicerus melanotis,Raphicerus_melanotis,Artiodactyla,Bovidae,Raphicerus,melanotis,0,1,10503.14,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,168,NA,NA,10.5,NA,NA,1.5,4,1,1,NA,NA,NA,4,0.42,1,2,4,NA,NA,NA,NA,NA,1,10.5,2,2,1,20,2,1,2100.628,2100.628,NA,0.029
1038781,Raphicerus sharpei,Raphicerus_sharpei,Artiodactyla,Bovidae,Raphicerus,sharpei,0,1,9396.9,NA,679.99,NA,NA,NA,NA,3,NA,212.91,1,NA,NA,NA,1,NA,168,NA,NA,0.51,NA,NA,1.5,4,1,1,NA,NA,NA,4,0.37,1,2,4,12.5,12.5,NA,1,NA,1,9.39,2,2,1,20,2,1,1879.38,1879.38,NA,0.34
331082,Redunca arundinum,Redunca_arundinum,Artiodactyla,Bovidae,Redunca,arundinum,0,2,58059.24,NA,1505,NA,NA,NA,NA,2,NA,220.52,1,NA,NA,273.75,0.98,NA,201,4500,NA,0.65,NA,NA,1.75,4,1,1,NA,NA,NA,4,2.32,2,1,1,48,24,1,0.98,376,1,58,2,2,1,20,2,1,11611.848,11611.848,NA,0.28
331083,Redunca fulvorufula,Redunca_fulvorufula,Artiodactyla,Bovidae,Redunca,fulvorufula,0,2,29352.66,NA,1230,NA,NA,NA,NA,1,NA,222.99,1,0.07,NA,352.83,NA,NA,147.96,2719.09,575,7.77,NA,326.81,4.75,4,1,1,82.12,8635.5,NA,4,1.16,2,2,2,12,16.5,2,1,353,2,29,2,2,1,12,2,1,5870.532,5870.532,NA,0.07
331084,Redunca redunca,Redunca_redunca,Artiodactyla,Bovidae,Redunca,redunca,0,2,43288.95,NA,1150,NA,NA,NA,NA,1,NA,228.12,1,NA,NA,NA,1,NA,216,NA,NA,1.03,NA,NA,NA,4,1,1,NA,NA,NA,NA,1.72,NA,2,3,16.5041,16.5041,NA,1,NA,1,43,2,2,1,18,2,1,8657.79,8657.79,NA,0.25
328342,Rhinoceros sondaicus,Rhinoceros_sondaicus,Perissodactyla,Rhinocerotidae,Rhinoceros,sondaicus,0,NA,1750000,NA,3099.99,NA,NA,NA,NA,2,NA,486.66,1,NA,NA,NA,1,NA,480,NA,NA,0.1,1,NA,NA,NA,1,1,509.21,NA,NA,6,35,1,2,4,120,72,3,1,NA,1,1750,2,NA,0,21,3,1,350000,350000,42,29
129475,Rhinoceros unicornis,Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,0,2,1843655.8,NA,3743.39,NA,2618.87,NA,NA,3,1300.53,478.99,2,4.23,5.99,909.45,1.41,NA,588,61326.59,1092.5,3.33,1.75,2069.22,1,NA,1,1,339.47,NA,2303.61,NA,36.86,NA,2,4,84.0657,55.1671,NA,1.41,850,NA,1843,2,NA,0,47,1,1,368731.16,368731.16,55,4.23
308524,Rucervus eldii,Rucervus_eldii,Artiodactyla,Cervidae,Rucervus,eldii,0,2,95471.61,NA,1650,NA,958.12,NA,NA,3,NA,240.19,1,NA,NA,382.7,1.01,NA,232.8,4674.98,NA,NA,NA,531.64,NA,NA,1,1,220.26,NA,NA,4,3.8,1,1,3,NA,24,2,1.01,3827,2,95,NA,2,1,47,2,1,19094.322,19094.322,NA,9.255
999297,Rucervus schomburgki,Rucervus_schomburgki,Artiodactyla,Cervidae,Rucervus,schomburgki,0,NA,107626.42,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28,NA,NA,2,NA,NA,NA,NA,NA,NA,107,NA,NA,1,NA,1,1,21525.284,21525.284,NA,NA
344582,Rupicapra pyrenaica,Rupicapra_pyrenaica,Artiodactyla,Bovidae,Rupicapra,pyrenaica,0,3,29999.99,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.16,2,1,3,102,102,NA,NA,NA,2,29,2,2,0,NA,1,1,5999.998,5999.998,50,0.49
331073,Rupicapra rupicapra,Rupicapra_rupicapra,Artiodactyla,Bovidae,Rupicapra,rupicapra,0,3,33266.35,NA,NA,NA,1368.75,NA,NA,2,NA,178.32,1,2.65,2.49,365,1,NA,264,2250,NA,NA,NA,642.64,1,4,1,1,76.04,NA,NA,4,1,1,1,3,39,39,2,1,365,2,33.2,2,2,0,47,2,1,6653.27,6653.27,50,2.65
308507,Rusa alfredi,Rusa_alfredi,Artiodactyla,Cervidae,Rusa,alfredi,0,1,46475.04,NA,NA,NA,NA,NA,NA,3,NA,243.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.84,2,1,3,NA,NA,2,NA,NA,2,46,NA,1,1,NA,3,1,9295.008,9295.008,NA,NA
313990,Rusa marianna,Rusa_marianna,Artiodactyla,Cervidae,Rusa,marianna,0,1,49457.61,NA,1255,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,NA,NA,3,NA,NA,NA,NA,NA,NA,49.4,NA,NA,1,NA,3,1,9891.522,9891.522,NA,NA
999298,Rusa timorensis,Rusa_timorensis,Artiodactyla,Cervidae,Rusa,timorensis,0,1,66375.5,NA,1634.99,NA,NA,NA,NA,2,NA,250.29,NA,NA,NA,366,1,NA,NA,NA,NA,NA,NA,666.44,NA,NA,NA,1,227.47,NA,NA,4,2.65,2,2,3,21,21,2,1,366,2,66.3,NA,1,1,NA,1,1,13275.1,13275.1,NA,NA
290025,Rusa unicolor,Rusa_unicolor,Artiodactyla,Cervidae,Rusa,unicolor,0,2,177522.9,NA,2040,NA,788.4,NA,NA,3,NA,246,NA,NA,NA,NA,1,NA,317.04,10270,NA,4.89,NA,620.76,NA,NA,NA,1,NA,NA,NA,4,7.08,1,2,3,24,24,2,1,NA,1,177,2,1,1,47,1,1,35504.58,35504.58,NA,7.55
24183214,Saiga borealis,Saiga_borealis,Artiodactyla,Bovidae,Saiga,borealis,0,NA,45000,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,NA,NA,1,NA,NA,NA,NA,NA,NA,49.5,NA,NA,1,NA,1,NA,NA,NA,NA,NA
1038782,Saiga tatarica,Saiga_tatarica,Artiodactyla,Bovidae,Saiga,tatarica,0,3,37734.01,NA,1160,NA,NA,NA,NA,2,NA,148.49,2,NA,NA,365,1.5,NA,144,3326.46,NA,0.75,517.5,332.65,27.5,NA,2,1,83.64,NA,NA,NA,1.5,2,2,2,21.9945,10.8822,NA,1.5,365,NA,37.7,NA,NA,1,12,1,1,7546.802,7546.802,80,62
7258047,Sus ahoenobarbus,Sus_ahoenobarbus,Artiodactyla,Suidae,Sus,ahoenobarbus,0,1,150000,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,NA,150,NA,NA,0,NA,1,NA,NA,NA,NA,NA
328321,Sus barbatus,Sus_barbatus,Artiodactyla,Suidae,Sus,barbatus,0,2,135805.95,NA,1349.99,NA,NA,NA,NA,6,NA,114.63,1,NA,NA,NA,6.59,1,NA,NA,NA,NA,NA,362.5,6.25,12,1,2,105.85,NA,NA,NA,5.4,NA,2,3,NA,NA,NA,6.59,NA,NA,135,2,NA,0,12,2,1,27161.19,27161.19,NA,NA
328322,Sus bucculentus,Sus_bucculentus,Artiodactyla,Suidae,Sus,bucculentus,0,NA,200000,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA
328323,Sus cebifrons,Sus_cebifrons,Artiodactyla,Suidae,Sus,cebifrons,0,2,190792.3,NA,1349.99,NA,NA,NA,NA,6,NA,125.14,NA,NA,NA,NA,4.58,1,NA,NA,NA,NA,NA,283.18,4.5,12,NA,2,105.85,NA,NA,NA,7.6,NA,NA,2,NA,NA,NA,4.58,NA,NA,190,NA,NA,0,NA,1,1,38158.46,38158.46,NA,NA
328324,Sus celebensis,Sus_celebensis,Artiodactyla,Suidae,Sus,celebensis,0,2,53813.21,NA,NA,NA,NA,NA,NA,5,NA,126,NA,NA,NA,NA,3.24,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,2,NA,NA,NA,NA,2.15,2,2,3,NA,18,2,3.24,NA,1,53.8,2,2,0,NA,1,1,10762.642,10762.642,NA,12.5
7258032,Sus oliveri,Sus_oliveri,Artiodactyla,Suidae,Sus,oliveri,0,2,75000,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,0,NA,2,NA,NA,NA,NA,NA
328326,Sus philippensis,Sus_philippensis,Artiodactyla,Suidae,Sus,philippensis,0,2,190792.3,NA,1349.99,NA,NA,NA,NA,6,NA,125.14,NA,NA,NA,NA,6.24,1,NA,NA,NA,NA,NA,283.18,3.75,12,NA,2,105.85,NA,NA,NA,7.6,NA,NA,2,NA,NA,NA,6.24,NA,NA,190,NA,NA,0,NA,2,1,38158.46,38158.46,NA,NA
328327,Sus salvanius,Sus_salvanius,Artiodactyla,Suidae,Sus,salvanius,0,2,7974.13,NA,599.66,NA,NA,NA,NA,4,NA,110.5,1,0.15,NA,NA,3.66,NA,144,NA,NA,NA,NA,NA,5,9,1,2,NA,NA,NA,NA,0.32,NA,2,3,23.0137,23.0137,NA,3.66,NA,NA,7.9,2,NA,0,12,2,NA,1594.826,1594.826,NA,0.15
328329,Sus verrucosus,Sus_verrucosus,Artiodactyla,Suidae,Sus,verrucosus,0,2,89406.23,NA,1250,NA,NA,NA,NA,3,NA,121.66,NA,NA,NA,NA,5.47,NA,168,NA,NA,NA,NA,NA,5,12,NA,2,NA,NA,NA,NA,3.56,1,2,3,NA,9.0082,NA,5.47,NA,2,89,2,2,0,21,1,1,17881.246,17881.246,NA,NA
328711,Sylvicapra grimmia,Sylvicapra_grimmia,Artiodactyla,Bovidae,Sylvicapra,grimmia,0,2,15639.15,NA,960.71,NA,608.33,NA,NA,4,NA,174.89,1,NA,NA,234,0.98,2,171.96,1581.45,NA,2.42,NA,293.14,1,4,1,1,60.83,4955.54,NA,NA,0.6,1,2,4,8.3836,8.3836,NA,0.98,245,1,15,2,2,1,14,2,NA,3127.83,3127.83,NA,1
328707,Syncerus caffer,Syncerus_caffer,Artiodactyla,Bovidae,Syncerus,caffer,0,2,592665.98,NA,2525.86,NA,1460,NA,NA,1,NA,337.49,1,63.73,59.79,638.75,1.08,1,354,39843.11,NA,5.84,3000,1683.65,12,NA,1,1,319.37,151878.4,NA,4,11.84,2,1,1,72,54,3,1.08,635,1,592,2,1,0,29,2,1,118533.196,118533.196,57,63.73
47187256,Tapirus bairdii,Tapirus_bairdii,Perissodactyla,Tapiridae,Tapirus,bairdii,0,2,293781.59,NA,2199.99,NA,NA,NA,NA,4,NA,396.24,1,1.15,0.94,NA,1,NA,NA,NA,NA,0.34,NA,710.47,1,NA,1,1,362.93,171864.36,NA,6,5.86,1,2,4,NA,NA,1,NA,NA,1,293,NA,2,0,NA,1,NA,58756.318,58756.318,NA,1.15
49149276,Tapirus indicus,Tapirus_indicus,Perissodactyla,Tapiridae,Tapirus,indicus,0,1,311209.19,NA,2224.85,NA,NA,NA,NA,3,NA,396.5,1,9.4,8.7,657,1,0.5,360,6848.35,NA,0.11,1,1132.72,1.5,NA,1,1,211.71,NA,NA,6,6,1,2,4,36,33.6,1,NA,NA,2,311,NA,1,0,NA,1,NA,62241.838,62241.838,NA,9.4
129472,Tapirus pinchaque,Tapirus_pinchaque,Perissodactyla,Tapiridae,Tapirus,pinchaque,0,2,156923.4,NA,NA,NA,NA,NA,NA,4,NA,393.99,1,6.38,7.67,NA,1,NA,NA,4720,NA,0.27,1,1113.7,NA,NA,1,1,339.47,NA,NA,4,6.24,1,2,4,NA,NA,NA,1,NA,NA,156,2,NA,0,29,1,1,31384.68,31384.68,NA,6.38
328009,Tapirus terrestris,Tapirus_terrestris,Perissodactyla,Tapiridae,Tapirus,terrestris,0,2,169496.64,NA,2004.97,NA,NA,NA,NA,5,NA,395.41,1,NA,NA,NA,1,NA,420,4507.91,NA,0.85,NA,862.17,1,2,1,2,277.49,NA,NA,6,6.76,1,2,4,36,29.5,NA,1,NA,1,169,2,1,0,35,1,1,33899.328,33899.328,NA,NA
1038783,Taurotragus derbianus,Taurotragus_derbianus,Artiodactyla,Bovidae,Taurotragus,derbianus,0,1,646024.25,NA,2522.02,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,194.04,NA,NA,0.74,50,755.15,NA,NA,1,1,NA,NA,NA,NA,25.84,1,1,3,NA,36.3945,NA,1,NA,NA,646,2,2,0,35,2,1,129204.85,129204.85,70,NA
1038784,Taurotragus oryx,Taurotragus_oryx,Artiodactyla,Bovidae,Taurotragus,oryx,0,2,562592.69,NA,2656.78,NA,958.12,36000,150000,3,NA,271,1,195.15,38.36,337,1,NA,300,30889.05,NA,1.64,500,672.49,4.05,NA,1,1,128.68,96495.55,NA,NA,22.48,1,1,1,18.7726,19.3644,NA,1,340,NA,562,2,2,0,23,2,1,112518.538,112518.538,70,195.15
357663,Tayassu pecari,Tayassu_pecari,Artiodactyla,Tayassuidae,Tayassu,pecari,0,2,31798.71,119,1110,NA,NA,NA,NA,6,NA,158,1,40.97,10.68,NA,2,NA,252,1000,368.99,1.59,102.5,684.67,NA,4,1,2,13.64,NA,NA,NA,1.24,2,2,1,18.0164,18.0164,NA,2,NA,1,31,2,NA,0,21,1,1,6359.742,6359.742,NA,40.97
1038785,Tetracerus quadricornis,Tetracerus_quadricornis,Artiodactyla,Bovidae,Tetracerus,quadricornis,0,3,19282.12,NA,1000,NA,365,NA,NA,5,NA,207.31,NA,NA,NA,316,1.65,NA,129.96,1040,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,768,1,2,4,NA,12,NA,1.65,316,2,19.2,2,1,1,10,2,1,3856.424,3856.424,NA,NA
1038786,Tragelaphus angasii,Tragelaphus_angasii,Artiodactyla,Bovidae,Tragelaphus,angasii,0,2,87616.76,NA,1935.86,NA,695.78,NA,NA,4,NA,219.99,1,1.63,NA,297,1,NA,192,5541.58,NA,126.94,NA,645.51,15.5,NA,1,1,212.91,NA,NA,NA,3.48,2,2,1,NA,14.8603,NA,1,295,1,87,2,2,1,16,2,1,17523.352,17523.352,NA,1.63
1038787,Tragelaphus buxtoni,Tragelaphus_buxtoni,Artiodactyla,Bovidae,Tragelaphus,buxtoni,0,2,215000.75,NA,2249.44,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,132,NA,NA,80.5,9,755.15,15,NA,1,1,NA,NA,NA,4,8.6,2,1,3,21,21,2,1,NA,2,215,NA,2,1,16,1,1,43000.15,43000.15,72,12.5
1038788,Tragelaphus eurycerus,Tragelaphus_eurycerus,Artiodactyla,Bovidae,Tragelaphus,eurycerus,0,2,270998.37,NA,2274.99,NA,NA,NA,NA,4,NA,284.99,1,NA,NA,NA,1,NA,233,19944.92,NA,0.4,NA,887.46,13.5,NA,1,1,NA,NA,NA,NA,5.4,1,2,1,30.0493,26.4986,NA,1,NA,NA,270,2,1,0,19,1,1,54199.674,54199.674,70,34
1038789,Tragelaphus imberbis,Tragelaphus_imberbis,Artiodactyla,Bovidae,Tragelaphus,imberbis,0,2,94320.39,NA,1675,NA,1115.07,NA,NA,3,NA,222,1,NA,NA,258.54,1,NA,227,5891.21,NA,0.35,NA,666.44,3,NA,1,1,NA,NA,NA,NA,3.76,1,2,3,16.5698,16.5698,NA,1,259,NA,94,2,2,1,19,1,1,18864.078,18864.078,70,3.55
1038790,Tragelaphus scriptus,Tragelaphus_scriptus,Artiodactyla,Bovidae,Tragelaphus,scriptus,0,2,43250.39,NA,1247.1,NA,644.15,NA,NA,4,NA,182.5,2,0.02,0.02,235.72,1,NA,156,3027.79,NA,1.52,NA,431.61,1,NA,1,1,NA,NA,NA,NA,1.72,1,2,3,NA,16.3068,NA,1,236,NA,43,2,2,1,12,1,1,8650.078,8650.078,NA,0.02
1038791,Tragelaphus spekii,Tragelaphus_spekii,Artiodactyla,Bovidae,Tragelaphus,spekii,0,2,75554.25,NA,1520.84,NA,608.33,NA,NA,2,NA,241.15,2,NA,NA,352.83,1,NA,258,4000,NA,1.66,NA,619.06,6,NA,1,1,NA,NA,NA,NA,3,2,2,3,NA,13.1835,NA,1,353,1,75,2,1,1,21,2,1,15110.85,15110.85,NA,NA
1038792,Tragelaphus strepsiceros,Tragelaphus_strepsiceros,Artiodactyla,Bovidae,Tragelaphus,strepsiceros,0,3,206056.41,NA,2199.99,NA,912.5,NA,NA,2,NA,220.94,1,835.1,783.47,365,1,NA,276,15366.57,NA,1.06,NA,665.38,12,NA,1,1,182.5,NA,NA,NA,8,1,2,3,NA,16.9972,NA,1,365,NA,206,2,2,1,22,2,1,41211.282,41211.282,NA,835.1
328340,Tragulus napu,Tragulus_napu,Artiodactyla,Tragulidae,Tragulus,napu,0,1,5273.67,NA,562.36,NA,250.93,NA,NA,3,NA,154.24,NA,NA,NA,152.08,0.96,1,195.96,372.99,NA,NA,NA,156.25,NA,4,NA,1,84.86,NA,NA,NA,0,1,2,4,4.5,4.5,NA,0.96,152,1,5.27,2,1,0,16,2,1,1054.734,1054.734,NA,0.13
4445338,Tragulus nigricans,Tragulus_nigricans,Artiodactyla,Tragulidae,Tragulus,nigricans,0,1,800,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,4,NA,NA,NA,NA,NA,NA,5.3,2,NA,0,NA,2,1,NA,NA,NA,NA
7260319,Tragulus versicolor,Tragulus_versicolor,Artiodactyla,Tragulidae,Tragulus,versicolor,0,3,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,4,NA,NA,NA,NA,NA,NA,1.7,2,NA,0,NA,2,NA,NA,NA,NA,NA
4445340,Tragulus williamsoni,Tragulus_williamsoni,Artiodactyla,Tragulidae,Tragulus,williamsoni,0,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,NA,NA,4,NA,NA,NA,NA,NA,NA,4.35,2,NA,0,NA,2,NA,NA,NA,NA,NA
